Text,Date,Favorites,Retweets,Tweet ID
"""@blt21muttrades: People are just mad that you're doing so good so they are gonna do they're best to stop you. Not gonna happen #MAGA""",2016-03-03 09:27:12,10055,2643,705399128180789248
"""@CreativeXwalk: @realDonaldTrump teaching the GOP how to lose four years ago was not enough. Now Romney wants to do it again.""",2016-03-03 09:26:15,10977,3768,705398891110334465
The phony lawsuit against Trump U could have been easily settled by me but I want  to go to court. 98% approval rating by students. Easy win,2016-03-03 09:21:14,12074,3486,705397628276707328
Why did Mitt Romney BEG me for my endorsement four years ago?,2016-03-03 06:59:47,20848,8154,705362027901009921
"I am the only one who can beat Hillary Clinton. I am not a Mitt Romney, who doesn't know how to win. Hillary wants no part of ""Trump""",2016-03-03 06:47:21,23416,8465,705358901349388289
"Why would the great people of Florida vote for a guy who, as a Senator, never even shows up to vote - worst record. Marco Rubio is a joke!",2016-03-03 06:40:17,15115,5217,705357122859614209
"I have brought millions of people into the Republican Party, while the Dems are going down. Establishment wants to kill this movement!",2016-03-03 06:30:35,23624,7046,705354682886201348
"Failed candidate Mitt Romney,who ran one of the worst races in presidential history,is working with the establishment to bury a big ""R"" win!",2016-03-03 06:22:32,16048,5498,705352657234481152
"""@malski1954: I changed parties to vote for you, no one else measures up to you, The GOPe needs a reality check. Our country is at stake""",2016-03-02 22:38:29,12306,3613,705235874632638464
Looks like two-time failed candidate Mitt Romney is going to be telling Republicans how to get elected. Not a good messenger!,2016-03-02 22:33:07,23056,7823,705234524012224512
Millions of dollars being spent on false TV ads by special interest groups who own Rubio & Cruz.When you see them think of your puppet POLS,2016-03-02 22:18:30,13592,4873,705230846249324544
"""@Johnsmi01433966: The establishment doesn't like you because they can't control you and get you to lie to us and keep ripping us off.""",2016-03-02 22:11:35,10571,3215,705229104426176514
"Because of me, the Republican Party has taken in millions of new voters, a record. If they are not careful, they will all leave. Sad!",2016-03-02 22:05:35,17870,5558,705227593205878784
"#MakeAmericaGreatAgain #Trump2016
Video: https://www.facebook.com/DonaldTrump/videos/10156711173905725/ …pic.twitter.com/bHqg1rkFy3",2016-03-02 21:08:02,6780,2790,705213112463577088
"I would love to see the Republican party and everyone get together- and unify.
Video: https://www.facebook.com/DonaldTrump/videos/10156710114610725/ …pic.twitter.com/RT8Gmf6WHL",2016-03-02 18:54:31,13799,5088,705179512254951424
Just another desperate move by the man who should have easily beaten Barrack Obama. (2/2),2016-03-02 18:34:13,14256,4528,705174403164860416
Failed Presidential Candidate Mitt Romney is having a news conference tomorrow to criticize me. (1/2),2016-03-02 18:34:04,11957,4177,705174362530430976
I am going to repeal and replace ObamaCare! Read more about my positions on healthcare reform here: https://www.donaldjtrump.com/positions ,2016-03-02 18:29:28,11954,4860,705173204948656129
.@CNN poll just hit 49% for Trump. Interesting how my numbers have gone so far up since lightweight Marco Rubio has turned nasty. Love it!,2016-03-02 18:18:54,15289,4634,705170546003218432
"""@HavBat22: @TeamCavuto #KenLangone is 100% correct #NeilCavuto. And u and the rest of u #Fox muppets refuse to HEAR HIM."" So true!",2016-03-02 16:56:53,6215,1851,705149907183738880
"Why can't the leaders of the Republican Party see that I am bringing in new voters by the millions-we are creating a larger, stronger party!",2016-03-02 16:50:30,28570,9924,705148300064907265
"My wife @MELANIATRUMP will be #OnTheRecord w/ @greta tonight at 7pmE on @FoxNews. Enjoy! 
https://www.facebook.com/DonaldTrump/posts/10156710122455725:0 …pic.twitter.com/Trv1hj9hRI",2016-03-02 14:54:30,9747,2872,705119106052308992
"""@KinnardJan: @Itsjoeco @realDonaldTrump I took Trump University class and saved my home!""",2016-03-02 13:48:33,7981,2893,705102512718782465
"Marco Rubio lost big last night. I even beat him in Virginia, where he spent so much time and money. Now his bosses are desperate and angry!",2016-03-02 13:18:37,14506,4702,705094976376541184
"Why would anyone in Florida vote for lightweight Senator Marco Rubio. Check out his credit card scam, his house sale & his no show voting!",2016-03-02 13:11:23,14109,5098,705093158191951872
The special interests and people who control our politicians (puppets) are spending $25 million on misleading and fraudulent T.V. ads on me.,2016-03-02 12:53:38,15732,6620,705088689295245312
"""@JoeNBC: FOX calls Virginia for Trump. If it holds, it's a big win for Trump and a big setback for Rubio, who needed to win the state.",2016-03-02 07:25:10,9002,2279,705006030841720832
"""@JoeNBC: Marco Rubio just criticized Ted Cruz for underperforming tonight. Wow. #SuperTuesday""",2016-03-02 07:23:13,8527,2565,705005540326383616
"""@NorahODonnell: Looks like Rubio won't get any delegates from TX or AL because he didn't meet 20% threshold.""",2016-03-02 07:23:02,7637,2163,705005491949314048
"""@mikiebarb: ""A nearly impossible path to the GOP nomination"" for Rubio, says @apalmerdc: http://www.politico.com/story/2016/03/marco-rubio-super-tuesday-2016-220085#ixzz41iZ9u7clhttp://www.politico.com/story/2016/03/marco-rubio-super-tuesday-2016-220085 … …""",2016-03-02 07:22:39,5449,1766,705005396818305024
"""@danpfeiffer: For the record, most Democrats would much rather face Cruz than Trump""  So true!",2016-03-02 07:16:08,8617,2569,705003756543410176
"Thank you Vermont! #Trump2016
#SuperTuesday",2016-03-02 00:06:00,13999,3925,704895509274693632
"Thank you Arkansas! #Trump2016
#SuperTuesday",2016-03-01 23:05:52,16409,4910,704880376892813312
"Thank you Virginia! #Trump2016
#SuperTuesday",2016-03-01 20:49:51,20038,6919,704846146657722368
"Thank you Alabama! #Trump2016
#SuperTuesday",2016-03-01 20:02:19,20174,6876,704834185471598592
"Thank you Tennessee! #Trump2016
#SuperTuesday",2016-03-01 20:02:09,20394,7190,704834141565657088
Thank you Massachusetts! #Trump2016 #SuperTuesday,2016-03-01 20:01:49,20837,7320,704834059915104256
"Thank you Georgia!
#SuperTuesday #Trump2016",2016-03-01 19:01:21,21786,7910,704818842153971712
"Wow! Thank you Louisville, Kentucky! 
#VoteTrump on 3/5/2016! Lets #MakeAmericaGreatAgain!
https://www.facebook.com/DonaldTrump/posts/10156706347280725:0 …pic.twitter.com/xFwWRrro3l",2016-03-01 17:18:29,12217,4156,704792956507709440
"Lets go America! Get out & #VoteTrump! #Trump2016
#MakeAmericaGreatAgain!
#SuperTuesday https://www.facebook.com/DonaldTrump/videos/10156703438065725/ …pic.twitter.com/rGanPzZHmS",2016-03-01 15:43:24,11698,4536,704769025000263682
MAKE AMERICA GREAT AGAIN!,2016-03-01 14:52:30,31677,18850,704756216157839360
"Thank you Columbus, Ohio!pic.twitter.com/D0tok8j6jj",2016-03-01 14:34:01,11970,3689,704751567094812672
The people of South Carolina are embarrassed by Nikki Haley!,2016-03-01 14:33:20,10413,3340,704751393991737345
"Got the endorsement of Brian France and @NASCAR yesterday in Georgia. Also, many of the sports great drivers. Thank you Nascar and Georgia!",2016-03-01 06:15:32,13449,4230,704626119836901376
"Thank you Georgia! 15,000 amazing supporters tonight! Everyone get out & #VoteTrump tomorrow! #SuperTuesdaypic.twitter.com/jNA5YON6hA",2016-02-29 20:43:56,14188,5116,704482268765622272
"Great news- Former Mayor of Dallas, Tom Leppert, has just endorsed me! Thank you! Tomorrow is a big day- VOTE! #VoteTrump #SuperTuesday",2016-02-29 20:40:13,14370,5157,704481336682266624
"Thank you Brian France, Bill Elliott, @chaseelliott, @DavidRagan, & @RyanJNewman! #NASCAR #Trump2016 #VoteTrumphttp://youtu.be/DtUoQiKIJ7E ",2016-02-29 19:39:29,9256,3380,704466049912143872
"Phony Rubio commercial. I could have settled, but won't out of principle! See student surveys. https://www.donaldjtrump.com/press-releases/donald-j.-trump-demands-retraction-of-misleading-ads-produced-by-marco-rubi …",2016-02-29 17:59:29,8186,2902,704440884029493248
Trump University has a 98% approval rating. I could have settled but won't out of principle!,2016-02-29 17:48:15,9961,3146,704438057202819072
"Thank you Virginia! 15,000 amazing supporters! Everyone get out and #VoteTrump tomorrow!pic.twitter.com/Zg0OhOdtkV",2016-02-29 14:46:58,14270,5109,704392435829493764
My wife @MELANIATRUMP will be joining @andersoncooper @AC360 tonight at 8pmE on @CNN. Enjoy!pic.twitter.com/aTIXHgK32N,2016-02-29 13:57:13,10506,3240,704379918222696449
"Governor Alejandro García Padilla said presidential hopeful Sen. Marco Rubio “is no friend of Puerto Rico."" http://cb.pr/garcia-padilla-rubio-is-no-friend-of-puerto-rico/ …",2016-02-29 11:29:11,7285,3082,704342660933427201
#Trump2016 #TrumpInstagram: https://instagram.com/p/BCYF4O6mhex/ pic.twitter.com/BpKZcISeKi,2016-02-29 11:16:27,11802,5408,704339457974132736
"I am self funding my campaign and only work for YOU, the American people!
#Trump2016 Video: https://www.facebook.com/DonaldTrump/videos/10156699675010725/ …pic.twitter.com/o0EB479uEF",2016-02-29 10:49:03,15415,5739,704332561296855040
"""Hillary could lose to Trump in Democratic New York""
#MakeAmericaGreatAgain #Trump2016http://nypost.com/2016/02/28/hillary-could-lose-to-trump-in-democratic-new-york/ …",2016-02-29 10:17:37,10753,4416,704324651384762368
"Join me in Columbus, Ohio tomorrow!
#MakeAmericaGreatAgain #Trump2016https://www.eventbrite.com/e/donald-j-trump-in-columbus-oh-tickets-22295028029 …",2016-02-29 09:28:43,7268,2554,704312346706124800
Thank you America! Get out & VOTE tomorrow! #Trump2016 #MakeAmericaGreatAgain https://www.facebook.com/DonaldTrump/posts/10156700735560725 …pic.twitter.com/XKU8R5b8Lo,2016-02-29 07:43:13,10227,3889,704285794643668992
"My sons, Don and Eric, are on @foxandfriends now 7:35. Great kids, enjoy!",2016-02-29 07:36:08,7710,1570,704284013461180416
"Thank you @SenatorSessions!
#MakeAmericaGreatAgain #Trump2016
https://www.facebook.com/DonaldTrump/posts/10156699096370725:0 …pic.twitter.com/UL6t60TTjP",2016-02-28 20:09:46,11899,4598,704111284095225856
"THANK YOU ALABAMA! 32,000 supporters tonight. Get out & VOTE on Tuesday! WE WILL MAKE AMERICA GREAT AGAIN!pic.twitter.com/rOkldN7dat",2016-02-28 19:25:14,18104,7034,704100078743625729
Our law enforcement officers deserve our appreciation for the incredible job they do. Video: https://www.facebook.com/DonaldTrump/videos/10156696078600725/ …pic.twitter.com/Z0XnapOu84,2016-02-28 17:02:55,14868,5421,704064261413273601
I will be making a big surprise announcement to the massive crowd assembled in Huntsville/Madison Alabama! Landing now! #Trump2016,2016-02-28 16:56:49,12571,3921,704062727082385409
Phylis Schlafly: 'Marco Rubio Betrayed Us All' http://mobile.wnd.com/2016/02/schlafly-unloads-on-rubio-he-betrayed-us-all/ …,2016-02-28 14:32:27,7223,3379,704026393865265156
"Little Marco Rubio treated America's ICE officers ""like absolute trash"" in order to pass Obama's amnesty.http://www.breitbart.com/big-government/2016/02/19/eve-south-carolina-vote-nations-ice-officers-detail-marco-rubio-betrayed/ …",2016-02-28 14:19:11,7709,3745,704023054813433856
"Little Marco Rubio gave amnesty to criminal aliens guilty of ""sex offenses."" DISGRACE! http://cis.org/vaughan/senate-bill-rewards-protects-lawbreakers-undermines-law-enforcement …",2016-02-28 14:06:17,7730,3629,704019808363352069
Little Marco Rubio is just another Washington D.C. politician that is all talk and no action. #RobotRubiopic.twitter.com/HJWJeoZn4o,2016-02-28 13:45:35,10813,4621,704014599708876800
"""@EmaGabi23: Rubio was kicking back on his $80k boat he bought with lobbyist money and claimed it was from book sale profit lol""",2016-02-28 12:57:36,8294,3167,704002523980558336
Lightweight Senator Marco Rubio is polling very poorly in Florida. The people can't stand him for missing so many votes - poor work ethic!,2016-02-28 12:53:29,9041,3210,704001490759725058
"Little Marco Rubio, the lightweight no show Senator from Florida is just another Washington politician.pic.twitter.com/NsLrHrqjdx",2016-02-28 12:50:23,13610,6206,704000708236996608
"Mitt Romney didn't show his tax return until SEPTEMBER 21, 2012, and then only after being humiliated by Harry R! A bad messenger for estab!",2016-02-28 12:47:56,7949,2909,704000092840325120
As I stated at the press conference on Friday regarding David Duke- I disavow.pic.twitter.com/OIXFKPUlz2,2016-02-28 12:35:29,10804,5640,703996959544250373
"Why would the people of Texas support Ted Cruz when he has accomplished absolutely nothing for them. He is another all talk, no action pol!",2016-02-28 11:47:13,11406,4281,703984812105793536
#MakeAmericaGreatAgain #Trump2016https://www.eventbrite.com/e/donald-j-trump-in-columbus-oh-tickets-22295028029 …,2016-02-28 11:12:36,6578,2085,703976101073309697
"Little Marco Rubio, the lightweight no show Senator from Florida, is set to be the ""puppet"" of the special interest Koch brothers. WATCH!",2016-02-28 11:07:48,9946,3775,703974892237135873
Making a big speech in Alabama today. So many people we had to move to a football stadium! Come and join us!,2016-02-28 07:58:01,12045,3761,703927132339216384
I am the only Republican who will get large numbers of Dems and Indies (crossover). I will also get states that no other Republican can get.,2016-02-28 07:43:28,13070,4294,703923471391264768
"While Hillary and I both won South Carolina by big margins, Repubs got far more votes with a massive increase from past cycles.GROWING PARTY",2016-02-28 07:20:19,13590,4137,703917643930210304
"The Republican Establishment has been pushing for lightweight Senator Marco Rubio to say anything to ""hit"" Trump.I signed the pledge-careful",2016-02-28 07:10:36,9267,3306,703915198864887810
"While I hear the Koch brothers are in big financial trouble (oil), word is they have chosen little Marco Rubio, the lightweight from Florida",2016-02-28 06:28:47,8457,3278,703904675289042945
"""@ilduce2016: “It is better to live one day as a lion than 100 years as a sheep.” – @realDonaldTrump #MakeAmericaGreatAgain""",2016-02-28 06:13:09,9903,4535,703900742961270784
"""@JimmyTheSaint09: @realDonaldTrump @RonnieMemo @ChrisChristie anything is better than @marcorubio""",2016-02-28 05:56:19,4351,1160,703896507465015296
"""@fairess369: It is a sad commentary little boy Marco Rubio can't win in his home state. Floridians despise him as a opportunist phony.""",2016-02-28 05:55:43,6550,2053,703896353416617984
"""@sprivitor @realDonaldTrump Marco 'Amnesty' Rubio is the front man of Amnesty. http://www.nytimes.com/2016/02/28/us/politics/marco-rubio-pushed-for-immigration-reform-with-conservative-media.html?_r=0 … #AlwaysTrump #Trump2016 #TrumpTrain",2016-02-28 05:54:11,4733,1943,703895967439970306
"""@tiarardis: @FoxNews @realDonaldTrump @JudgeJeanine GO TRUMP""",2016-02-28 05:49:02,4544,1276,703894673086095362
"""@RonnieMemo: DonaldTrump is a leader. He is a successful person that, like me, isn’t afraid to tell it like it is."" Governor @ChrisChristie",2016-02-28 05:23:47,6356,1928,703888318245773312
"We need to fix our broken education system! #StopCommonCore
#MakeAmericaGreatAgain 
Video: https://www.facebook.com/DonaldTrump/videos/10156692264830725/ …pic.twitter.com/S8gQ6cibhC",2016-02-27 22:02:08,12289,4349,703777173296046080
THANK YOU Arkansas! Get out & #VoteTrump on Tuesday. We will MAKE AMERICA SAFE & GREAT AGAIN!pic.twitter.com/evoiSpn8PX,2016-02-27 21:13:27,10596,3516,703764924288409600
"Incredibly proud of my son @EricTrump & his efforts on behalf of @StJude in Memphis, TN. https://www.facebook.com/DonaldTrump/videos/10156691124655725/ …pic.twitter.com/ZgxukBnQ3k",2016-02-27 17:57:20,12082,3745,703715567765737472
It was an honor to be the Grand Marshall- in the Salute to Israel Parade back in 2004.pic.twitter.com/G7G6HFP0Dh,2016-02-27 17:40:07,12502,4496,703711236865720320
"Just watched lightweight Marco Rubio lying to a small crowd about my past record. He is not as smart as Cruz, and may be an even bigger liar",2016-02-27 16:20:48,14174,4835,703691273455034369
".#RogerStone was just banned by @CNN - their loss! Tough, loyal guy.",2016-02-27 12:11:35,7352,2746,703628555658264576
"I started my business with very little and built it into a great company, with some of the best real estate assets in the World. Amazing!",2016-02-27 11:08:40,13484,3850,703612722991075328
"I only wish my wonderful father, Fred, gave me $200 million to start my business like lightweight Rubio says. He didn't - total fabrication!",2016-02-27 11:04:35,13140,4099,703611696233852929
Fun to watch the Democrats working so hard to win the great State of South Carolina when I just won the Republican version - amazing people!,2016-02-27 10:49:52,10009,2436,703607992424345602
I am self-funding my campaign and am therefore not controlled by the lobbyists and special interests like lightweight Rubio or Ted Cruz!,2016-02-27 10:25:07,17992,6100,703601762876305409
"Tax experts throughout the media agree that no sane person would give their tax returns during an audit. After the audit, no problem!",2016-02-27 10:20:33,10208,3068,703600613897023488
I unfairly get audited by the I.R.S. almost every single year. I have rich friends who never get audited. I wonder why?,2016-02-27 10:12:47,9184,2603,703598661419167744
"""@NeilTurner_: @realDonaldTrump There's only one real candidate, and it's you! Donors control the other candidates! #VoteTrump"" Thank you.",2016-02-27 10:05:16,6902,2019,703596766801756162
I will be on @foxandfriends at 8:30 A.M. Will be talking about lightweight Marco Rubio and lying Ted Cruz!,2016-02-27 08:08:21,7579,1971,703567344212160512
"""@SassyPantsjj: Michigan GOP poll 2/24/2016 Trump 35.5 Rubio 15.0 Cruz 14.3 Kasich 12.8 Carson 8.3 @realDonaldTrump"" Wow!",2016-02-27 07:47:25,6334,1921,703562075616849920
Thank you Pastor Robert Jeffress! #MakeAmericaGreatAgain #Trump2016pic.twitter.com/ndKu8m8RY2,2016-02-27 00:06:27,10914,4537,703446072216014848
"""@JerryJrFalwell: A majority of evangelicals believe @realDonaldTrump is best equipped to save the country. #Greta""",2016-02-26 23:58:32,7910,2768,703444081251254272
"""@itsblakec: @realDonaldTrump Trump is a genius. Rubio and Cruz are not. I want a brilliant mind to run this country.""",2016-02-26 23:53:34,7755,2269,703442830211964928
"""@donnieboysmith: @realDonaldTrump in contrast to Rubio and Cruz you look like a giant. They look terribly weak"" Thank you!",2016-02-26 22:08:53,7362,1983,703416483653652481
"What I would do on my first day in office. #MakeAmericaGreatAgain
Watch: https://www.facebook.com/DonaldTrump/videos/10156689716915725/ …pic.twitter.com/SzdZzYOnDG",2016-02-26 21:08:18,10308,4033,703401239266996225
"Thank you Texas! 10,000 amazing 
supporters! #Trump2016
#MakeAmericaGreatAgainpic.twitter.com/T2cBdktPbp",2016-02-26 16:34:21,12301,4314,703332298821775360
Never let them see you sweat!pic.twitter.com/qygVFf6JFF,2016-02-26 16:11:30,21366,9623,703326546686115840
"Thank you for your support & 
friendship- Governor @ChrisChristie!
#MakeAmericaGreatAgain #Trump2016pic.twitter.com/jVI6Q6JH18",2016-02-26 16:07:16,19320,6376,703325481265815553
They don't like Rubio in Florida- he left them high & dry. Doesn't even show up for votes!,2016-02-26 15:52:02,11103,3628,703321647701307392
"Lightweight Marco Rubio was working hard last night. The problem is, he is a choker, and once a choker, always a choker! Mr. Meltdown.",2016-02-26 11:38:36,14387,4944,703257866820415488
"Wow, every poll said I won the debate last night. Great honor!",2016-02-26 11:17:29,14678,3830,703252552641478656
Lightweight choker Marco Rubio looks like a little boy on stage. Not presidential material!,2016-02-26 11:16:14,12161,4020,703252241487036417
Lying Ted Cruz and lightweight choker  Marco Rubio teamed up last night in a last ditch effort to stop our great movement. They failed!,2016-02-26 11:15:06,15246,5000,703251956198875138
Will be at Fort Worth (Texas) Convention Center at 11:30 A.M. Big crowd - get there early! Big announcement to be made!,2016-02-26 11:07:56,8024,2445,703250152744550400
Why would the people of Florida vote for Marco Rubio when he defrauded them by agreeing to represent them as their Senator and then quit!,2016-02-26 09:49:40,11610,3971,703230455546404864
"Have a good chance to win Texas on Tuesday. Cruz is a nasty guy, not one Senate endorsement and, despite talk, gets nothing done. Loser!",2016-02-26 09:02:29,15618,4871,703218582310641667
"I will be making a speech at 12:00 in Fort Worth, Texas. Really big crowd expected. Will be talking about the debate last night-plus, plus!",2016-02-26 08:56:30,8894,2447,703217073724399616
"""@WaltSeher: @realDonaldTrump @morg25016893 @eventbrite yup 200 Polish immigrants were hired by his contractor not Trump""",2016-02-26 07:30:24,6263,2031,703195408747491328
"""@MJP1370: @realDonaldTrump Cruz talks about Hillary all the time because he knows he can't beat you ! Trump will win Texas !""",2016-02-26 07:29:59,6101,1603,703195301780172800
"""@donell27743094: @realDonaldTrump trump won the debate. Disgusting Rubio said ""peed"" - is he still in junior high school.""",2016-02-26 07:29:42,6202,1632,703195229181100032
"""@tdltdltdltdl:  Marco Cruz and Ted Rubio (easy to get the two politicians confused) looked like desperate, panicked DC insiders tonight""",2016-02-26 07:28:58,7426,2284,703195045151682560
"""@SkylerDeckard: @realDonaldTrump ""that's because you've never hired anyone to do work before"" favorite line from tonights debate.""",2016-02-26 07:27:33,6490,1751,703194690498088961
"""@restorereality: Tonight you proved to America you are the real deal. You took fire from all sides, stayed composed, returned fire and WON!",2016-02-26 07:25:39,8328,2394,703194213752528896
"""@Slytle24: @davidaxelrod @realDonaldTrump @CNN he won almost all polls and Mark Halperin gave him an A-",2016-02-26 02:38:29,5363,1512,703121943944237056
"""@Indies4Trump: Vote Early in the #LoneStarState #SuperTuesday @realDonaldTrump will #MakeAmericaGreatAgain http://fb.me/94mfDU7t8 """,2016-02-26 02:34:58,4730,1469,703121060430901248
"""@morg25016893:  @eventbrite Also, all the things Rubio&Cruz were using for hits, just petty. Trump, clearly the only one w/all the skills.""",2016-02-26 02:33:59,5579,1554,703120811918385153
Big day in Texas tomorrow! Having a rally in Fort Worth. Tremendous crowd. Will be exciting! #Trump2016https://www.eventbrite.com/e/donald-j-trump-in-fort-worth-tx-tickets-22060100354 …,2016-02-26 01:55:35,7077,2236,703111149764489216
"All the online polls have me winning the debate. I really enjoyed the evening. Not easy, but good.http://thehill.com/blogs/ballot-box/presidential-races/270873-trump-leads-post-debate-online-polls …",2016-02-26 01:54:44,7352,2245,703110934869336065
#MakeAmericaGreatAgain #Trump2016pic.twitter.com/FvIUXMkrjj,2016-02-26 01:52:24,6865,2648,703110347356409856
"Thank you! #GOPDebate Polls 
#MakeAmericaGreatAgainpic.twitter.com/At5vOiLCSy",2016-02-26 01:49:51,8479,3328,703109705900535808
#MakeAmericaGreatAgain!https://twitter.com/markhalperin/status/703082293091569664 …,2016-02-26 01:08:56,4583,1391,703099408271822849
Thank you! WE WILL MAKE AMERICA GREAT AGAIN! #Trump2016pic.twitter.com/aht7wYVIUg,2016-02-26 00:53:13,8557,3160,703095453496188929
Failed presidential candidate @MittRomney was made to look like a fool by Senator Harry Reid & didn't release his tax returns until 9/21/12.,2016-02-26 00:40:07,6915,2422,703092155577831424
"THANK YOU!  
#MakeAmericaGreatAgain #Trump2016
https://www.facebook.com/DonaldTrump/posts/10156687171790725:0 …pic.twitter.com/0JCjfbcpJZ",2016-02-25 17:16:26,12056,4515,702980499388669953
"FMR PRES of Mexico, Vicente Fox horribly used the F word when discussing the wall. He must apologize! If I did that there would be a uproar!",2016-02-25 15:27:15,16084,5109,702953023736250369
"Early on Ted Cruz said that if he didn't win South Carolina, it's over. He didn't win- and lost to me in a landslide!",2016-02-25 13:58:03,10891,3375,702930575083106304
Thank you Illinois! #Trump2016pic.twitter.com/Ol0u2Krkwc,2016-02-25 12:49:48,8824,3280,702913398154125312
"Join me in Oklahoma tomorrow night!
#MakeYoutubeGreatAgain #Trump2016https://www.eventbrite.com/e/donald-j-trump-in-oklahoma-city-tickets-22063276855 …",2016-02-25 12:41:26,8631,3274,702911293813080065
I'm going to do what @MittRomney was totally unable to do- WIN!,2016-02-25 11:44:52,15346,6063,702897056181055493
"LETS MAKE AMERICA GREAT AGAIN!
Schedule & tickets: http://www.donaldjtrump.com/schedule pic.twitter.com/GUQo1TMsMo",2016-02-25 11:41:37,7137,2835,702896239520645121
Signing a recent tax return- isn't this ridiculous?pic.twitter.com/UdwqF4iZIZ,2016-02-25 11:35:12,16983,6439,702894623761498112
"Just for your info, tax returns have 0 to do w/ someone’s net worth. I have already filed my financial statements w/ FEC. They are great!",2016-02-25 11:22:44,10253,3410,702891487776866306
"Why doesn’t @MittRomney just endorse @marcorubio already.
Should have done it before NH or Nevada where he had a little sway. Too late
now!",2016-02-25 11:05:01,8355,2620,702887030892658688
"Mitt Romney, who was one of the dumbest and worst candidates in the history of Republican politics, is now pushing me on tax returns. Dope!",2016-02-25 07:34:11,22399,8175,702833969537142788
Great new poll. Thank you Texas! #VoteTrump #MakeAmericaGreatAgainhttps://twitter.com/wfaachannel8/status/702663084154888193 …,2016-02-24 23:07:19,7795,2823,702706412980453380
"""@ChatteringTeef: @BornToBeGOP @realDonaldTrump @MittRomney hates to see Trump's success when he was so pathetic",2016-02-24 22:34:39,6605,1937,702698194115944448
"""@classyexplorer:  @ahernandez85a Romney is a pawn of the Establishment and has no individual thought process. He is jealous of Trump!""",2016-02-24 21:51:16,7694,2462,702687277189873664
"""@conservativevin:  @ahernandez85a Romney should have been a tough guy with Obama. He cowered and lost. BADLY! He's not relevant!""",2016-02-24 21:43:42,7629,2519,702685373420474369
"""@Stevekwebb: @realDonaldTrump Love it! @tedcruz is done. We need someone who is proven. @realDonaldTrump will make America Great Again""",2016-02-24 21:25:50,6025,1671,702680874752540672
"""@Ausbiz: @realDonaldTrump Trump is so impressive and no other politician has his passion & energy to #MakeAmericaGreatAgain",2016-02-24 21:24:34,6032,1757,702680558057422849
"""@HosierN: @foxnewspolitics A vote for @tedcruz or @marcorubio is a vote for corruption, special interests and lobbyists. Trump for POTUS!",2016-02-24 21:22:54,7035,2466,702680136513155072
"""@ahernandez85a: @realdonaldtrump Mr Tough Guy Romney should be backing Trump like Trump backed him last time #NoLoyalty""",2016-02-24 21:21:38,7262,2351,702679818194841600
Ted Cruz is lying again. Polls are showing that I do beat Hillary Clinton head to head. Check out http://U.S.A.Today  Poll snd Q Poll.,2016-02-24 21:20:19,7326,2696,702679486496706564
"Texas, Georgia & many more VOTE EARLY! This is a movement!
#Trump2016 VOTE VIDEO: https://www.facebook.com/DonaldTrump/videos/10156683134825725/ …pic.twitter.com/o93j0A0BIR",2016-02-24 20:47:30,7162,2723,702671227048075264
"""@GriceCindy: That's why we are angry. The Republican Establishment will not support you. You are who the American people want!""",2016-02-24 20:36:01,6569,2062,702668337671708677
"""@ddpick18: @realDonaldTrump This Texan will be voting Trump March 1st. Cruz is a fake Texan!""",2016-02-24 20:11:02,6628,2032,702662052079390721
".@RepChrisCollins  Chris, thank you so much for your wonderful endorsement. I will not let you down! @CNN",2016-02-24 20:08:05,6726,2114,702661309532409861
"When Ted Cruz quits the race and the field begins to clear, I will get most of his votes - no problem!",2016-02-24 18:49:15,10823,3264,702641468398292994
"Why would Texans vote for ""liar"" Ted Cruz when he was born in Canada, lived there for 4 years-and remained a Canadian citizen until recently",2016-02-24 18:45:06,11172,4146,702640425623003136
"When Mitt Romney asked me for my endorsement last time around, he was so awkward and goofy that we all should have known he could not win!",2016-02-24 18:26:19,10202,4006,702635699594469377
"""@Ward_II: Oh great @MittRomney is doing a @SenatorReid on @realDonaldTrump like losing the presidency wasn't enough #Trump2016"" He's a fool",2016-02-24 18:14:39,6636,2087,702632760368885761
"Mitt Romney,who totally blew an election that should have been won and whose tax returns made him look like a fool, is now playing tough guy",2016-02-24 18:13:15,11024,4407,702632410341576704
"The polls show that I picked up many Jeb Bush supporters. That is how I got to 46%. When others drop out, I will pick up more.  Sad but true",2016-02-24 16:36:35,14180,4027,702608081314816000
MAKE AMERICA GREAT AGAIN!pic.twitter.com/IVSR0hmh5g,2016-02-24 13:31:36,10354,4362,702561529447763968
In all of television- the only one who said anything bad about last nights landslide victory-- was dopey @KarlRove. He should be fired!,2016-02-24 13:27:44,8787,2723,702560558269202433
I am in Virginia @RegentU Presidential forum with Dr. Pat Robertson- beginning now! Watch here: http://www1.cbn.com/cbnnews ,2016-02-24 12:14:20,5516,1549,702542084776001537
"I am self funding my campaign & don't owe anybody anything! I only owe it to the American people! #Trump2016
Watch: https://www.facebook.com/DonaldTrump/videos/10156681405075725/ …",2016-02-24 12:03:43,13148,4524,702539414224936960
".@USATODAY Poll and @QuinnipiacPoll say that I beat both Hillary and Bernie, and I havn't even started on them yet!",2016-02-24 11:12:50,10400,4010,702526610646429696
Big defeat last night in Nevada for Ted Cruz and Marco Rubio. @KarlRove on @FoxNews is working hard to belittle my victory. Rove is sick!,2016-02-24 11:09:46,8448,2708,702525836948336641
"@MELANIATRUMP did great on television this morning. Poised, smart and strong, with a big heart - so much to offer. We are all proud of you!",2016-02-24 10:43:13,4289,1649,702519153446400000
